127.0.0.1 - - [30/Jan/2018:11:35:31 +0530] "GET /samlsso?SAMLRequest=nZPRb9owEMbf91dYfoeEUHXUIqkYqBpSt2WQ7mFvxhzgyLEzn0Ppf187gYpVHUJ7vdx99%2Fn3Xcb3h0qRPViURqd00I8pAS3MWuptSp%2BKh96I3mefxsgrVbNJ43Z6AX8aQEcmiGCdH5sajU0Fdgl2LwU8LR5TunOuZlGkjOBqZ9CxUTyKI2f5HnxNupe%2BMFW0MxX0S6wpmXlFqblrXYRh%2FGv67uZmGAUPiIaSB2MFtF5SuuEKgZL5LKVCc7OqzVaBWm%2FLUvNNXWpZl2aluCi54bJcVSspfDfmHFHuIaXONmEcsYG5Rse1S2kSD0a9eNBL7orBkMWfWXLbT26HvynJrXFGGPVF6o5QYzUzHCUyzStA5gRbTr49sqQfs1XXhOxrUeS9%2FMeyoOTXiXQSSHv2GlnL9rJUfdxLs2MSrWF7vQA%2FhUWzdyGMo3PFTj%2Bp2XcvMZ%2FlRknxQiZKmeepBe7eiPkMKu4uLw0Vue5t2lZWh6ejA%2B0oWeZB%2F2fDldxIsCnttp8TSa5FEr15Pl4mrNvb8Gfp4ODI1FQ1txIDdThw4f5rS7eEnStPlae6gM2Z3NUhXGwTTARpXw5n%2BmzsOtwdCP%2BywnKNtbGui%2B1DP1n37V9AslPi539z9go%3D&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=Ike%2F94DnZjID6RNWBbN4NPKV63dJi%2FLoBxxdQsQVhSSc0sWfV52qdi6ThD%2Fp427rpACmD4bbU8OVeiJtU%2Fplk0TZLTR0PkdoVK8QhBePRJoeohWbnrMieAonDDTm%2F9Z1aClzWSWH6HpPbe4b9fBmlDKhmZsUf%2FFF4Vkd5BYWaEXmf5WHMr831ZERDEYdXWAwEAXL216OSXus9dvD0x2flAvhDvuNXVHfcIoc3Ucjf3dPWvg%2FUej%2FAKqTLGyaPIeV3uWZAlMwQzO8%2FJuOp4H6XvSbS%2FotbRNPQZqKAG0FjIFXdDkm7aBRoBR3dKC3SnCvE7awu06Dfjic8zrW31x%2Fgg%3D%3D HTTP/1.1" 200 1778 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:24:31 +0530] "GET /authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=89bbb277-5d28-4db1-88a2-820c2e4ad215&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL HTTP/1.1" 200 2584 "http://localhost:8080/travelocity.com/samlsso?SAML2.HTTPBinding=HTTP-POST" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:24:31 +0530] "GET /authenticationendpoint/css/Roboto.css HTTP/1.1" 200 301 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=89bbb277-5d28-4db1-88a2-820c2e4ad215&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:24:31 +0530] "GET /authenticationendpoint/css/custom-common.css HTTP/1.1" 200 1080 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=89bbb277-5d28-4db1-88a2-820c2e4ad215&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:24:31 +0530] "GET /authenticationendpoint/libs/bootstrap_3.3.5/css/bootstrap.min.css HTTP/1.1" 200 20162 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=89bbb277-5d28-4db1-88a2-820c2e4ad215&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:24:32 +0530] "GET /authenticationendpoint/images/logo-inverse.svg HTTP/1.1" 200 4663 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=89bbb277-5d28-4db1-88a2-820c2e4ad215&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:24:32 +0530] "GET /authenticationendpoint/libs/bootstrap_3.3.5/js/bootstrap.min.js HTTP/1.1" 200 9891 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=89bbb277-5d28-4db1-88a2-820c2e4ad215&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:24:32 +0530] "GET /authenticationendpoint/libs/jquery_1.11.3/jquery-1.11.3.js HTTP/1.1" 200 86118 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=89bbb277-5d28-4db1-88a2-820c2e4ad215&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:24:32 +0530] "GET /logincontext?sessionDataKey=89bbb277-5d28-4db1-88a2-820c2e4ad215&relyingParty=travelocity.com&tenantDomain=carbon.super HTTP/1.1" 200 20 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=89bbb277-5d28-4db1-88a2-820c2e4ad215&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:24:32 +0530] "GET /authenticationendpoint/images/favicon.png HTTP/1.1" 200 1923 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:24:49 +0530] "POST /samlsso HTTP/1.1" 200 5329 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=89bbb277-5d28-4db1-88a2-820c2e4ad215&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:27:42 +0530] "GET /samlsso?SAMLRequest=nZNPb9pAEMXv%2FRTW3sHGoS1ZYUcUFDVS2rjg9NDbsh7DJuud7c6akG9f%2F4GIVi1CvY5n3rz9vfH0Zl%2FpYAeOFJqEjYYRC8BILJTZJOwxvx1M2E36bkqi0pbPar81S%2FhZA%2FlgRgTON2NzNFRX4FbgdkrC4%2FI%2BYVvvLQ9DjVLoLZLnk2gShd6JHTQ15V%2BHEqtwixUMn8iyYNEoKiN856Idpt%2Bmr8fjq7D1QIQsuEUnofOSsFJoAhbcLRJWVGjLCp%2FXG4tP5WZjrCoL1Ahrbdf6WSi9VWtjRNNNmSBSO0iYd3U7TlTDnSEvjE9YHI0mg2g0uIryaMLff%2BTjeDi%2B%2FvCDBZlDjxL1J2V6QrUzHAUp4kZUQNxLvpp9uefxMOLrvon45zzPBtnDKmfB9yPpuCXdsDfEO7bnpexhL0sPSXSG3eUC4hgWS%2F8IYRqeKvb6seVfG4m7RYZayddgpjW%2BzB0I%2F0asyaAS%2FvzStqKKQdm1cts%2BnTwYz4JV1up%2Fq4VWpQKXsH77KZH4UiThm%2BfDZULR3UZzlh72PphjZYVT1FKHvZD%2Bv7b0S%2Fip8lw3VJdQnshdHMLZNsllK92U2zN9QVe0dweyeVnuhCGLzvex%2FdVP2n%2F7F5D0mPjp35z%2BAg%3D%3D&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=c0jrcc5fP65m8EO9e2SnhyjAfMDEbthEhhRuRAarD4yHORbbjkl0haRAosajbOkJr%2BMVUKUINZyT6Fd7Qrxrus9B2GFmNhHX8QdWlR0JvDLu52KEWcMdZ%2F1YQ1rDYg7lzWOzcpIyLbgCQGVdVmYDz3SZGnZZPjuO0UWtJpt%2FiW%2BcwiPGKySD9Z0%2FZgjpvKN3xxGmyI%2BZ7%2FLcx0v6qTTc0hfh1gTR8t3xYpOHPefmb8BFCJ0Z8s%2FOCUSwspsqrgSlCXC5JmxYd%2FdutNwniPYhUTX1hOCT4zoSfsga5XAitb%2BYDRwHlA0FQf6crw1x6uUFj%2B%2BJ%2BOEVh%2B7KsQRhuwnNPw%3D%3D HTTP/1.1" 200 1778 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:27:49 +0530] "POST /samlsso HTTP/1.1" 302 - "http://localhost:8080/travelocity.com/samlsso?SAML2.HTTPBinding=HTTP-POST" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:27:49 +0530] "GET /authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=75e1963b-8d41-4610-bafb-9cc0b71b86e5&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL HTTP/1.1" 200 2585 "http://localhost:8080/travelocity.com/samlsso?SAML2.HTTPBinding=HTTP-POST" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:27:49 +0530] "GET /authenticationendpoint/libs/bootstrap_3.3.5/css/bootstrap.min.css HTTP/1.1" 200 20162 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=75e1963b-8d41-4610-bafb-9cc0b71b86e5&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [30/Jan/2018:14:27:49 +0530] "GET /authenticationendpoint/css/Roboto.css HTTP/1.1" 200 301 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=75e1963b-8d41-4610-bafb-9cc0b71b86e5&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:57.0) Gecko/20100101 Firefox/57.0"
