127.0.0.1 - - [02/Feb/2018:13:30:31 +0530] "GET /samlsso?SAMLRequest=nZNBj5swEIXv%2FRXI9wSW3UqsFViliVaNtG1pwvbQm2OGYAq26zHZ7L%2BvDckqrdooqsTJzLx5%2Ft549nDo2mAPBoWSKbmZRiQAyVUp5C4lz8XjJCEP2bsZsq7VdN7bWq7hZw9ogzkiGOvaFkpi34HZgNkLDs%2Frp5TU1moahq3irK0VWppESRRaw%2FbgzoR9nXLVhbXqYNqgJsHSKQrJ7ODCN%2BNv3fd3d7eh94CoSPCoDIfBS0oq1iKQYLVMSankjkuoOs5k96Oq66bc6rrRfLdtZFc1WsAOmlK4aswZothDSqzpfTtiDyuJlkmbkji6SSZR7L4iSmgU0dtoev8%2B%2BU6C3CiruGo%2FCDkS6o2kiqFAKlkHSC2nm%2FmnJxpPI7odi5B%2BLIp8kn%2FZFCT4diIde9KOvUQ6sL0spY9zSXZMYjBsrhdgp7BI9kcIs%2FBccdSPNf3sJFbLXLWCvwbztlUvCwPMvhFzGXTMXh7qT0Q5qYZSqv3V0YK0JNjkXv9rz1pRCTApGaefE4mvRRK%2BeT5uJpTDbri1tHCwwUJ1mhmBnjocGLf%2FNWUcQs%2BVF62juobqTO7qEC6Wccq9tDv2a%2FqiTOn3Dri7WWGYRK2MHWP7q59s%2FPcvINkp8fPXnP0C&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=WNcLILYLluv235OKyNLTg34TaJUokEFHXsz2WgG4H7Gp96uIRA%2BeEpVPTYN5P%2BjPEwV9dnWuImEF%2FbkFx%2FsLnhytKwYQagV0XdyQBi6b1xHHnN3dpRbIXE70lTLgaRxzqfH28RhNmmmAIP7bCXV9k1nVM63v%2B21C2Gaw%2BDKFx2zJG1C%2FYMfm6vPR42a67gY%2B%2B0wd0PksdMYRbZhzJiHFv5dkOYnheL%2BkcbW9gD0KrXCF5xOYnoOWR5Q2K2drfV4OwPUrsOCoPBq%2BECLV2bYhMeAjHnfkXOVQ8zcy%2FINRGY%2F%2FWgiU%2BvyyzLkxUDgUwlaTsxetoSZkQSI3dObWrdQvMg%3D%3D HTTP/1.1" 200 1412 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:30:39 +0530] "GET /logincontext?sessionDataKey=dc651bcd-3e3a-42a0-83fd-1d53cea8ced6&relyingParty=travelocity.com&tenantDomain=carbon.super HTTP/1.1" 200 20 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&tenantDomain=carbon.super&sessionDataKey=dc651bcd-3e3a-42a0-83fd-1d53cea8ced6&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:30:44 +0530] "POST /samlsso HTTP/1.1" 200 5781 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&tenantDomain=carbon.super&sessionDataKey=dc651bcd-3e3a-42a0-83fd-1d53cea8ced6&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:30:44 +0530] "GET /favicon.ico HTTP/1.1" 405 832 "https://localhost:9443/samlsso" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:30:44 +0530] "POST /CustomEndpoint-1.0-SNAPSHOT/headerFormatter/format HTTP/1.1" 200 1145 "https://localhost:9443/samlsso" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:32:47 +0530] "GET /samlsso?SAMLRequest=nZNPj9owEMXv%2FRSR75CQRSq1SFYUtCrStk0h20NvrjMhBv9JPQ7Lfvt1ElilVYtQpZycmTfPvzee35%2BUDI5gURidkMk4IgFobgqhdwl5yh9GM3KfvpsjU7Kmi8ZVegO%2FGkAXLBDBOt%2B2NBobBXYL9ig4PG0eE1I5V9MwlIYzWRl0dBbNotBZdgR%2FJtzLmBsVVkbBeI81CVZeUWjmOhdtM%2F7W%2FWE6vQtbD4iGBA%2FGcui8JKRkEoEE61VC1E7oAy%2BVKcu9KA%2FFnpX7upCiKtVBGKkqqGrGdztfjRlDFEdIiLNN247YwFqjY9olJI4ms1EU%2By%2BPZjSK6fT9eHIX%2FSBBZo0z3MiPQveEGqupYSiQaqYAqeN0u%2Fj8SONxRH%2F2RUg%2F5Xk2yr5ucxJ8v5COW9KevUbasb0uVZ%2FnkvScRGfY3i7ALmGR9I8Q5uFQsdePa%2FrFS6xXmZGCvwQLKc3z0gJzb8R8Boq560PbE1GMyq6U1u3V0YF2JNhmrf63hklRCrAJ6acPicS3IgnfPJ83E4puN%2FxaOji5YGlUzazAljqcGHf%2FNaUfQofKS%2BmpbqAcyN0cwtUyTnkr7Y%2FbNX02tmj3Dri%2FWW6ZxtpY18f2Vz9p%2F%2B9fQNJL4sPXnL4C&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=gE%2FWMZTuk7RN8jaHmG8C8AfBTdOsu8dxzTodC9Ob9NJ5aJRiroqyIGTDMm1OzyQqfrllgvXV%2FycFOFm%2FbA%2FLuoZiz23atymoZlkrFKL%2BOn3bZxbkKteaAEcyfxowd3PSfzLRD1bX4q2GJ6%2BbFiSBpNiVLsv5nZkptKSbHZAZysPWLahKIN3cYiQHZ4lGlb86mdUsVg%2BG%2FyRXxmSrF7xjEm8%2BuAeHvfhKyKsO%2BgfDUzNCXx8Qn%2Fo%2Bycfkv7CRCSYyUNajBKslBBjAoR2KIwRBHLNp4k114ang7DRM2God0hhFbDza8ydzQ9KduqzkhO8pvnAFJsBqz48yI3Jp3GtwUw%3D%3D HTTP/1.1" 200 1413 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:32:51 +0530] "GET /favicon.ico HTTP/1.1" 405 832 "https://localhost:9443/samlsso?SAMLRequest=nZNPj9owEMXv%2FRSR75CQRSq1SFYUtCrStk0h20NvrjMhBv9JPQ7Lfvt1ElilVYtQpZycmTfPvzee35%2BUDI5gURidkMk4IgFobgqhdwl5yh9GM3KfvpsjU7Kmi8ZVegO%2FGkAXLBDBOt%2B2NBobBXYL9ig4PG0eE1I5V9MwlIYzWRl0dBbNotBZdgR%2FJtzLmBsVVkbBeI81CVZeUWjmOhdtM%2F7W%2FWE6vQtbD4iGBA%2FGcui8JKRkEoEE61VC1E7oAy%2BVKcu9KA%2FFnpX7upCiKtVBGKkqqGrGdztfjRlDFEdIiLNN247YwFqjY9olJI4ms1EU%2By%2BPZjSK6fT9eHIX%2FSBBZo0z3MiPQveEGqupYSiQaqYAqeN0u%2Fj8SONxRH%2F2RUg%2F5Xk2yr5ucxJ8v5COW9KevUbasb0uVZ%2FnkvScRGfY3i7ALmGR9I8Q5uFQsdePa%2FrFS6xXmZGCvwQLKc3z0gJzb8R8Boq560PbE1GMyq6U1u3V0YF2JNhmrf63hklRCrAJ6acPicS3IgnfPJ83E4puN%2FxaOji5YGlUzazAljqcGHf%2FNaUfQofKS%2BmpbqAcyN0cwtUyTnkr7Y%2FbNX02tmj3Dri%2FWW6ZxtpY18f2Vz9p%2F%2B9fQNJL4sPXnL4C&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=gE%2FWMZTuk7RN8jaHmG8C8AfBTdOsu8dxzTodC9Ob9NJ5aJRiroqyIGTDMm1OzyQqfrllgvXV%2FycFOFm%2FbA%2FLuoZiz23atymoZlkrFKL%2BOn3bZxbkKteaAEcyfxowd3PSfzLRD1bX4q2GJ6%2BbFiSBpNiVLsv5nZkptKSbHZAZysPWLahKIN3cYiQHZ4lGlb86mdUsVg%2BG%2FyRXxmSrF7xjEm8%2BuAeHvfhKyKsO%2BgfDUzNCXx8Qn%2Fo%2Bycfkv7CRCSYyUNajBKslBBjAoR2KIwRBHLNp4k114ang7DRM2God0hhFbDza8ydzQ9KduqzkhO8pvnAFJsBqz48yI3Jp3GtwUw%3D%3D" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:32:51 +0530] "POST /CustomEndpoint-1.0-SNAPSHOT/headerFormatter/format HTTP/1.1" 200 978 "https://localhost:9443/samlsso?SAMLRequest=nZNPj9owEMXv%2FRSR75CQRSq1SFYUtCrStk0h20NvrjMhBv9JPQ7Lfvt1ElilVYtQpZycmTfPvzee35%2BUDI5gURidkMk4IgFobgqhdwl5yh9GM3KfvpsjU7Kmi8ZVegO%2FGkAXLBDBOt%2B2NBobBXYL9ig4PG0eE1I5V9MwlIYzWRl0dBbNotBZdgR%2FJtzLmBsVVkbBeI81CVZeUWjmOhdtM%2F7W%2FWE6vQtbD4iGBA%2FGcui8JKRkEoEE61VC1E7oAy%2BVKcu9KA%2FFnpX7upCiKtVBGKkqqGrGdztfjRlDFEdIiLNN247YwFqjY9olJI4ms1EU%2By%2BPZjSK6fT9eHIX%2FSBBZo0z3MiPQveEGqupYSiQaqYAqeN0u%2Fj8SONxRH%2F2RUg%2F5Xk2yr5ucxJ8v5COW9KevUbasb0uVZ%2FnkvScRGfY3i7ALmGR9I8Q5uFQsdePa%2FrFS6xXmZGCvwQLKc3z0gJzb8R8Boq560PbE1GMyq6U1u3V0YF2JNhmrf63hklRCrAJ6acPicS3IgnfPJ83E4puN%2FxaOji5YGlUzazAljqcGHf%2FNaUfQofKS%2BmpbqAcyN0cwtUyTnkr7Y%2FbNX02tmj3Dri%2FWW6ZxtpY18f2Vz9p%2F%2B9fQNJL4sPXnL4C&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=gE%2FWMZTuk7RN8jaHmG8C8AfBTdOsu8dxzTodC9Ob9NJ5aJRiroqyIGTDMm1OzyQqfrllgvXV%2FycFOFm%2FbA%2FLuoZiz23atymoZlkrFKL%2BOn3bZxbkKteaAEcyfxowd3PSfzLRD1bX4q2GJ6%2BbFiSBpNiVLsv5nZkptKSbHZAZysPWLahKIN3cYiQHZ4lGlb86mdUsVg%2BG%2FyRXxmSrF7xjEm8%2BuAeHvfhKyKsO%2BgfDUzNCXx8Qn%2Fo%2Bycfkv7CRCSYyUNajBKslBBjAoR2KIwRBHLNp4k114ang7DRM2God0hhFbDza8ydzQ9KduqzkhO8pvnAFJsBqz48yI3Jp3GtwUw%3D%3D" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:33:12 +0530] "POST /samlsso HTTP/1.1" 302 - "http://localhost:8080/travelocity.com/samlsso?SAML2.HTTPBinding=HTTP-POST" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:33:12 +0530] "GET /authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=80019046-ae83-4339-accf-84d502760ea2&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL HTTP/1.1" 200 2584 "http://localhost:8080/travelocity.com/samlsso?SAML2.HTTPBinding=HTTP-POST" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:33:12 +0530] "GET /authenticationendpoint/css/Roboto.css HTTP/1.1" 200 301 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=80019046-ae83-4339-accf-84d502760ea2&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:33:12 +0530] "GET /authenticationendpoint/css/custom-common.css HTTP/1.1" 200 1080 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=80019046-ae83-4339-accf-84d502760ea2&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:33:12 +0530] "GET /authenticationendpoint/libs/bootstrap_3.3.5/css/bootstrap.min.css HTTP/1.1" 200 20162 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=80019046-ae83-4339-accf-84d502760ea2&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:33:12 +0530] "GET /authenticationendpoint/libs/bootstrap_3.3.5/js/bootstrap.min.js HTTP/1.1" 200 9891 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=80019046-ae83-4339-accf-84d502760ea2&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [02/Feb/2018:13:33:12 +0530] "GET /authenticationendpoint/images/logo-inverse.svg HTTP/1.1" 200 4663 "https://localhost:9443/authenticationendpoint/login.do?commonAuthCallerPath=%2Fsamlsso&forceAuth=false&passiveAuth=false&sectoken=YWRtaW46YWRtaW4%3D&tenantDomain=carbon.super&sessionDataKey=80019046-ae83-4339-accf-84d502760ea2&relyingParty=travelocity.com&type=samlsso&sp=travelocity.com&isSaaSApp=false&authenticators=BasicAuthenticator:LOCAL" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
